Дата,URL,Коррупция,Взятка,Подкуп,Злоупотребление полномочиями,Непотизм,Бездействие,Конфликт интересов,Теневая экономика,Финансовые махинации,Противодействие коррупции,Транспарентность,Подотчетность,Мониторинг,Антикоррупционная политика,приговор,дело,Прозрачность финансирования,Теневые сделки,Откаты,Хищение,Родственник,расследуется,расследование,Лоббизм,Незаконное,обогащение,Контроль расходов,Проверки деятельности,подозреваемый,подоздревается,Аудит,Закупка,Электронное правительство,Похищение,Отмывание,Задержание,Рейдерство,тенге,долларов,доллары,Превышение власти,Задержали,Антикор,Агенство,Уголовный кодекс,Получение,незаконного,вознагражденияКонцепция,Преступление,средней тяжести,небольшой тяжести,Тяжкие,Особо тяжкие,Мошенничество,Легализация,миллиард,миллион,триллиард,Обогатился,Обогатились,судебный,процесс,аким,начальник,зам,заместитель,район,город,область,село,деревня,Аул,правонарушение,Антикора,Антикору,Антикором,Антикоре
14 июля 2017,https://tengrinews.kz/crime/chinovnik-zko-zaprosil-vzyatku-razmere-100-millionov-tenge-322288/,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0
04 июня 2018,https://tengrinews.kz/kazakhstan_news/kto-chasche-popadaetsya-na-korruptsii-v-kazahstane-345858/,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
22 февраля 2018,https://tengrinews.kz/kazakhstan_news/poboryi-shkolah-podderjivayut-roditeli-upravlenie-338318/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
15 ноября 2018,https://tengrinews.kz/crime/deputata-podozrevayut-v-poluchenii-vzyatok-v-atyirau-357737/,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
29 июня 2023,https://tengrinews.kz/kazakhstan_news/zakonoproekt-vozvrate-nezakonno-priobretennyih-aktivov-503466/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26 июня 2021,https://tengrinews.kz/kazakhstan_news/rukovoditeley-bolnitsyi-zaderjali-za-vzyatki-s-podchinennyih-441515/,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0
28 февраля 2017,https://tengrinews.kz/crime/rejissera-talgada-janyibekova-top-menedjera-kazahfilma-313167/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29 сентября 2023,https://tengrinews.kz/kazakhstan_news/astane-politseyskie-slivali-informatsiyu-ritualnyim-511965/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17 июля 2020,https://tengrinews.kz/crime/eks-rukovoditeley-fonda-medstrahovaniya-zaveli-ugolovnoe-408630/,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25 октября 2019,https://tengrinews.kz/kazakhstan_news/zaderjanie-almatinskogo-sudi-snyali-na-video-382525/,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
23 апреля 2021,https://tengrinews.kz/kazakhstan_news/brifing-antikorruptsionnoy-slujbyi-onlayn-435504/,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13 декабря 2021,https://tengrinews.kz/news/kto-vyi-gospoja-hamenova-sud-rasskazal-o-lichnosti-zamakima-456534/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
26 апреля 2022,https://tengrinews.kz/kazakhstan_news/ministr-brekeshev-otvetil-vopros-otstavke-zaderjaniya-vitse-467329/,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
22 ноября 2023,https://tengrinews.kz/kazakhstan_news/22-noyabrya-glavnyie-novosti-kazahstana-za-5-minut-517790/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,1,0,0,0
21 августа 2020,https://tengrinews.kz/kazakhstan_news/o-korruptsii-v-shkolah-vyiskazalsya-aymagambetov-411997/,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04 июля 2019,https://tengrinews.kz/crime/glavu-fonda-nauki-zapodozrili-v-poluchenii-vzyatki-373017/,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09 апреля 2020,https://tengrinews.kz/kazakhstan_news/politseyskogo-oshtrafovali-na-350-tyisyach-tenge-398010/,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
04 декабря 2024,https://tengrinews.kz/asia/bogateyshaya-jenschina-vetnama-izbejat-smertnoy-kazni-9-555874/,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
30 января 2020,https://tengrinews.kz/kazakhstan_news/svyaz-ablyazova-shveytsarskim-yuristom-vyiborami-ssha-nashli-390082/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31 мая 2023,https://tengrinews.kz/kazakhstan_news/politseyskie-kryishuyut-torgovlyu-lyudmi-zamglavyi-mvd-500694/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0
28 апреля 2017,https://tengrinews.kz/crime/zamnachalnika-ubop-dvd-aktyubinskoy-oblasti-zaderjali-317076/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,6,0,0,0,0,0,0,0,0
04 октября 2019,https://tengrinews.kz/crime/nazvanyi-oblasti-s-samoy-korrumpirovannoy-meditsinoy-380769/,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,4,0,0,0,2,0,0,0,0
25 сентября 2018,https://tengrinews.kz/russia/navalnogo-vyipustili-30-sutok-aresta-zatem-povtorno-354252/,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22 января 2019,https://tengrinews.kz/crime/o-novyih-zaderjaniyah-soobschili-v-adgspk-361813/,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,2,0,0,4,0,0,0,0,0,3,0,0,1,1,0,5,1,0,0,0,0,0,0,0
23 июля 2024,https://tengrinews.kz/kazakhstan_news/opg-iz-20-buhgalterov-vyinesli-prigovor-v-kazahstane-542207/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,0,0,0,8,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,2,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0
30 июля 2020,https://tengrinews.kz/crime/bortsyi-korruptsiey-zaveli-delo-nachalnika-stantsii-409951/,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0
03 августа 2018,https://tengrinews.kz/kazakhstan_news/vitse-ministram-sadibekovu-djaksalievu-prodlili-domashniy-350743/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14 ноября 2023,https://tengrinews.kz/kazakhstan_news/v-chem-esche-podozrevayut-karima-masimova-soobschili-v-knb-516818/,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0
09 октября 2018,https://tengrinews.kz/crime/arestovan-pervyiy-zamestitel-nachalnika-dvd-na-transporte-355212/,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,3,0,0,1,0,0,0,0,0,0,0,0
25 августа 2017,https://tengrinews.kz/crime/politseyskogo-zaderjali-v-atyirau-za-poluchenie-vzyatki-325120/,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
16 февраля 2021,https://tengrinews.kz/kazakhstan_news/arujan-sain-zayavila-hischeniyah-sanatorii-onkobolnyih-detey-429067/,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
30 августа 2019,https://tengrinews.kz/kazakhstan_news/lovlya-mest-v-detsadyi-prevratilas-v-biznes-377881/,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
12 февраля 2024,https://tengrinews.kz/crime/glavu-upravleniya-akimata-ulyitau-zapodozrili-v-korruptsii-526115/,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,1,0,0,0
20 августа 2023,https://tengrinews.kz/kazakhstan_news/dengi-korruptsionerov-skolko-oboshlas-novaya-shkola-508042/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0
11 мая 2021,https://tengrinews.kz/kazakhstan_news/novyiy-glava-antikora-rasskazal-zaymetsya-pervuyu-ochered-436998/,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
16 июня 2018,https://tengrinews.kz/kazakhstan_news/kostanae-vyiyavili-studentov-zachislennyih-vstupitelnyih-346737/,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
19 сентября 2018,https://tengrinews.kz/kazakhstan_news/delo-hrapunovyih-prinyalo-neojidannyiy-povorot-353866/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
20 февраля 2020,https://tengrinews.kz/crime/direktora-protivopojarnoy-slujbyi-osudili-v-aktobe-392182/,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0
31 мая 2024,https://tengrinews.kz/kazakhstan_news/vyisokopostavlennyiy-chinovnik-minselhoza-ego-podchinennyiy-536942/,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
27 марта 2017,https://tengrinews.kz/russia/mitingi-rossii-zaderjanyi-800-chelovek-ranen-politseyskiy-314816/,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
27 августа 2024,https://tengrinews.kz/kazakhstan_news/glavu-minenergo-sprosili-korruptsionnyih-riskah-stroitelstve-546030/,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28 июля 2017,https://tengrinews.kz/world_news/premer-ministr-pakistana-otstranen-doljnosti-iz-za-323219/,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
15 октября 2019,https://tengrinews.kz/crime/siyir-et-tezek-jane-konditsioner-kazakstandyik-sheneunkter-381647/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15 января 2017,https://tengrinews.kz/kazakhstan_news/eks-sotrudnik-knb-rasskazal-ob-afere-v-aktyubinskoy-oblasti-310068/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,3,2,0,2,0,0,0,0,0,0,0,0
31 января 2020,https://tengrinews.kz/crime/gonschik-ardavichus-skryivaetsya-antikorruptsionnaya-slujba-390191/,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19 февраля 2018,https://tengrinews.kz/kazakhstan_news/figurant-dela-bishimbaeva-vozmestil-350-millionov-tenge-337973/,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04 сентября 2024,https://tengrinews.kz/kazakhstan_news/glavnyie-novosti-4-sentyabrya-gromkie-zaderjaniya-novyie-546943/,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,3,3,2,2,0,0,0,0,0,0,0,0
16 февраля 2022,https://tengrinews.kz/kazakhstan_news/deputatyi-predlojili-snizit-uroven-zaschityi-informatorov-462045/,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0
03 августа 2022,https://tengrinews.kz/world_news/eks-prezidenta-meksiki-podozrevayut-v-otmyivanii-deneg-smi-474528/,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03 марта 2018,https://tengrinews.kz/kazakhstan_news/2-milliarda-tenge-shtrafa-vyiplatil-osujdennyiy-kanat-339078/,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,3,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
11 мая 2017,https://tengrinews.kz/kazakhstan_news/shkolniki-boryutsya-korruptsiey-rasskazali-agentstve-delam-317791/,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23 января 2023,https://tengrinews.kz/kazakhstan_news/glava-departamenta-minoboronyi-zaderjan-podozreniyu-489208/,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0
24 декабря 2020,https://tengrinews.kz/asia/eks-premer-yaponii-izvinilsya-za-skandal-s-rastratoy-deneg-424100/,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30 декабря 2020,https://tengrinews.kz/crime/osujden-eks-direktor-filiala-ktj-424588/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
22 ноября 2019,https://tengrinews.kz/kazakhstan_news/chinovnika-zapodozrili-nezakonnom-poluchenii-dvuh-millionov-384724/,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
19 июня 2020,https://tengrinews.kz/crime/125-milliona-tenge-oshtrafovan-direktor-tsentra-zanyatosti-405867/,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0
27 апреля 2017,https://tengrinews.kz/crime/koroleva-aktyubinskoy-politsii-obyyasnila-pochemu-sovershila-316934/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
17 мая 2024,https://tengrinews.kz/news/sud-eks-zamestitelem-akima-shyimkenta-maksut-isahov-535477/,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,0,0,3,0,1,0,0,0,0,0,0,0,0,0
23 апреля 2020,https://tengrinews.kz/crime/novyie-video-zaderjaniy-pokazala-antikorruptsionnaya-slujba-399854/,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,2,4,0,0,0,0,0,0,0,0
02 февраля 2024,https://tengrinews.kz/article/kak-vyiglyadyat-shkolyi-astanyi-s-korruptsionnyim-vkladom-2323/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0
16 января 2024,https://tengrinews.kz/kazakhstan_news/glavnyie-novosti-segodnya-za-3-minutyi-523363/,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,0,0,0,3,3,4,0,0,0,0,0,0,0,0
24 сентября 2019,https://tengrinews.kz/crime/poyavilos-video-zaderjaniya-politseyskih-nachalnikov-379940/,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,2,0,0,2,0,0,0,0,0,0,0,0
